"test.test6.id","prob","cancel"
8662,0.386113558169243,0
8663,0.179959390555502,0
8664,0.550474360644243,1
8665,0.517488315548485,1
8666,0.732799891839913,1
8667,0.66548298792669,1
8668,0.63552772923497,1
8669,0.540393378590256,1
8670,0.260211474282685,0
8671,0.284714230580048,0
8672,0.473399160239015,0
8673,0.299789258432793,0
8674,0.379353567519954,0
8675,0.486688116188605,0
8676,0.48735540040701,0
8677,0.492227368052183,0
8678,0.490962845733538,0
8679,0.249996675363788,0
8680,0.3003161838379,0
8681,0.528561272441103,1
8682,0.216048737179056,0
8683,0.442796034766218,0
8684,0.63845456112492,1
8685,0.378953570013948,0
8686,0.267464048016125,0
8687,0.409010834190279,0
8688,0.455526724749085,0
8689,0.485402666006732,0
8690,0.518395097748493,1
8691,0.416957395429013,0
8692,0.463861378477624,0
8693,0.430597427550682,0
8694,0.743410036138157,1
8695,0.382939194171552,0
8696,0.46107272721839,0
8697,0.35159820110082,0
8698,0.726839188952679,1
8699,0.724143884211121,1
8700,0.630344921824264,1
8701,0.591445191918711,1
8702,0.228256976743752,0
8703,0.432074973427109,0
8704,0.749188906918409,1
8705,0.678322075382964,1
8706,0.286324737526408,0
8707,0.254219268039911,0
8708,0.453231418667346,0
8709,0.243447170265274,0
8710,0.245392599463419,0
8711,0.572063837784198,1
8712,0.224173860702928,0
8713,0.481140864093336,0
8714,0.420517033142396,0
8715,0.593597524002236,1
8716,0.474037225925248,0
8717,0.576649209302063,1
8718,0.702479613156088,1
8719,0.557134063680052,1
8720,0.672020612672821,1
8721,0.272748239993491,0
8722,0.501333902210166,1
8723,0.547512409565969,1
8724,0.703105937720127,1
8725,0.242615988007302,0
8726,0.272837801362551,0
8727,0.736671004141063,1
8728,0.885003895817369,1
8729,0.195291376662026,0
8730,0.780294544408377,1
8731,0.254025270179626,0
8732,0.557247598743634,1
8733,0.727775216158478,1
8734,0.580513506039244,1
8735,0.786337310055475,1
8736,0.694834801748571,1
8737,0.273291346270787,0
8738,0.690544819819725,1
8739,0.247803859678419,0
8740,0.522502551449514,1
8741,0.337044842429438,0
8742,0.39048731476705,0
8743,0.672479488707793,1
8744,0.539883810432689,1
8745,0.230926346095331,0
8746,0.380803345939266,0
8747,0.457271187622656,0
8748,0.837000307726789,1
8749,0.312696611039226,0
8750,0.564120016124564,1
8751,0.491241116074317,0
8752,0.602518656823043,1
8753,0.274131047768974,0
8754,0.577224455448801,1
8755,0.459138452810705,0
8756,0.626309232661745,1
8757,0.357559980555465,0
8758,0.825195295293033,1
8759,0.684690402257831,1
8760,0.183395372281162,0
8761,0.357752587208242,0
8762,0.258324996247896,0
8763,0.805704357463822,1
8764,0.301063328656928,0
8765,0.25893251376915,0
8766,0.511953128469048,1
8767,0.352188157763918,0
8768,0.506897802563054,1
8769,0.818608473718652,1
8770,0.770854997544027,1
8771,0.650306089419697,1
8772,0.21162017652826,0
8773,0.579040580315714,1
8774,0.558104750503099,1
8775,0.505575218656211,1
8776,0.510893459781717,1
8777,0.272857854278003,0
8778,0.355759896616385,0
8779,0.584645460842042,1
8780,0.528523489592613,1
8781,0.488630179685603,0
8782,0.40894012842655,0
8783,0.795910450287864,1
8784,0.803148134846918,1
8785,0.585092564662574,1
8786,0.639248125360085,1
8787,0.671865940405219,1
8788,0.474859719360291,0
8789,0.575393941821873,1
8790,0.745045503283205,1
8791,0.423321358714788,0
8792,0.43873816332837,0
8793,0.473154374271264,0
8794,0.643520700982428,1
8795,0.49050717869943,0
8796,0.393294230078983,0
8797,0.3316018055955,0
8798,0.39168819439194,0
8799,0.187541841510807,0
8800,0.423210299988412,0
8801,0.591547637722431,1
8802,0.48167867133052,0
8803,0.210699128373156,0
8804,0.683331752981051,1
8805,0.214551965374899,0
8806,0.28024763763776,0
8807,0.420913710703372,0
8808,0.305678133526609,0
8809,0.655168826859498,1
8810,0.498866641695319,0
8811,0.826485781290432,1
8812,0.714142274070156,1
8813,0.508282695103286,1
8814,0.40499104578191,0
8815,0.694978478220938,1
8816,0.5053481266799,1
8817,0.390884578389813,0
8818,0.754349265217617,1
8819,0.761237345748471,1
8820,0.302562141896058,0
8821,0.540829844823116,1
8822,0.1859553580161,0
8823,0.785322452864184,1
8824,0.738995130441459,1
8825,0.335294702629428,0
8826,0.952605830684043,1
8827,0.51966122791458,1
8828,0.595685932219668,1
8829,0.203655971988524,0
8830,0.403836781419731,0
8831,0.466645186080553,0
8832,0.66806529508425,1
8833,0.613303020168644,1
8834,0.181042034680069,0
8835,0.332267660404886,0
8836,0.203395980118783,0
8837,0.475258450096744,0
8838,0.268551404857599,0
8839,0.658603788889247,1
8840,0.473469663807536,0
8841,0.42912338815237,0
8842,0.676537647721167,1
8843,0.423441834530123,0
8844,0.7097651155045,1
8845,0.163491190735324,0
8846,0.714036183693607,1
8847,0.318376845360005,0
8848,0.264828466216836,0
8849,0.619186564654926,1
8850,0.276308547040755,0
8851,0.337781375116667,0
8852,0.465760316802468,0
8853,0.950034401549777,1
8854,0.359820249897115,0
8855,0.309511218711219,0
8856,0.38368362438913,0
8857,0.223135480581171,0
8858,0.34787168481543,0
8859,0.137297761659152,0
8860,0.296401251364103,0
8861,0.59119637617834,1
8862,0.398084206022234,0
8863,0.591803626399691,1
8864,0.544526501749978,1
8865,0.672866037954006,1
8866,0.827394060053693,1
8867,0.509061980210445,1
8868,0.153459161242283,0
8869,0.132259957642628,0
8870,0.441120236130413,0
8871,0.577414507150771,1
8872,0.375619141053096,0
8873,0.568215143637779,1
8874,0.560597792543077,1
8875,0.446416100950198,0
8876,0.480755484553189,0
8877,0.541890938412466,1
8878,0.777698669559736,1
8879,0.547688799667308,1
8880,0.168903832859255,0
8881,0.854056535000291,1
8882,0.812334092367613,1
8883,0.814675239445074,1
8884,0.699167324052594,1
8885,0.630352027873448,1
8886,0.331537857367409,0
8887,0.949592853899548,1
8888,0.583109570906649,1
8889,0.363895685966213,0
8890,0.655693833536003,1
8891,0.699522276347634,1
8892,0.317852741291959,0
8893,0.755778860050523,1
8894,0.448651832740434,0
8895,0.225112575449761,0
8896,0.612107690321089,1
8897,0.31763576854692,0
8898,0.58464607366945,1
8899,0.506501224636971,1
8900,0.544889119862349,1
8901,0.537558498682847,1
8902,0.234789892428677,0
8903,0.205232014695142,0
8904,0.525989889551898,1
8905,0.165151352951431,0
8906,0.34686770230357,0
8907,0.418070248832706,0
8908,0.56204424274768,1
8909,0.643458400957203,1
8910,0.410739455564015,0
8911,0.194305749468813,0
8912,0.405525905992443,0
8913,0.585850150411043,1
8914,0.563863087221001,1
8915,0.578637906797426,1
8916,0.58899673024021,1
8917,0.849817686491579,1
8918,0.515453322241712,1
8919,0.343818302473124,0
8920,0.278583480427671,0
8921,0.677986636226344,1
8922,0.221722174850415,0
8923,0.656816853737258,1
8924,0.707126682607073,1
8925,0.738403233598017,1
8926,0.464090576720119,0
8927,0.504798015947717,1
8928,0.380679345863024,0
8929,0.345458571979349,0
8930,0.668756037038508,1
8931,0.428199563871098,0
8932,0.80535081695497,1
8933,0.327108054965411,0
8934,0.665800646634402,1
8935,0.538612779655309,1
8936,0.261270381402203,0
8937,0.400949568596885,0
8938,0.67375100479775,1
8939,0.265993549322563,0
8940,0.335329718676972,0
8941,0.529789177877683,1
8942,0.516890082517027,1
8943,0.791129501291362,1
8944,0.517746485551938,1
8945,0.778973018657084,1
8946,0.659889411935355,1
8947,0.378215144850876,0
8948,0.384043315741831,0
8949,0.657730132133339,1
8950,0.675767338602036,1
8951,0.361208462457005,0
8952,0.896103620503404,1
8953,0.217836389411009,0
8954,0.384593506602366,0
8955,0.706760854476524,1
8956,0.312613518199172,0
8957,0.584511479998252,1
8958,0.466196686362336,0
8959,0.807494154753018,1
8960,0.341705539887523,0
8961,0.613887509827431,1
8962,0.274836456677034,0
8963,0.691794014825598,1
8964,0.514672434693084,1
8965,0.31625594749251,0
8966,0.437053256621308,0
8967,0.315801403153328,0
8968,0.310856631698942,0
8969,0.632339220825061,1
8970,0.237359503619921,0
8971,0.391396829488326,0
8972,0.538391207138269,1
8973,0.57501721639492,1
8974,0.271808331935533,0
8975,0.49404616361538,0
8976,0.771954442298448,1
8977,0.485778553854869,0
8978,0.36661886696715,0
8979,0.661851043943175,1
8980,0.864049365656125,1
8981,0.471539458592433,0
8982,0.556130990691841,1
8983,0.41289264184727,0
8984,0.242144646225208,0
8985,0.233819311533882,0
8986,0.407313480126646,0
8987,0.511044070365073,1
8988,0.58439609657646,1
8989,0.330368516277404,0
8990,0.359322506350532,0
8991,0.227672834366278,0
8992,0.770548843115519,1
8993,0.636754914359444,1
8994,0.424154242402927,0
8995,0.301602573999678,0
8996,0.653468286150213,1
8997,0.805249604418388,1
8998,0.24183503442162,0
8999,0.400078253349482,0
9000,0.604197989145299,1
9001,0.438956121611331,0
9002,0.514382854992966,1
9003,0.454369556416579,0
9004,0.59951280979131,1
9005,0.781474630069175,1
9006,0.273627653933538,0
9007,0.449898567139063,0
9008,0.389355235666368,0
9009,0.444539389252483,0
9010,0.215040970248102,0
9011,0.458463806657218,0
9012,0.296562296672724,0
9013,0.47109877938768,0
9014,0.649372234965813,1
9015,0.631346729375204,1
9016,0.529848918371754,1
9017,0.450695713304481,0
9018,0.254095892478033,0
9019,0.30523299869107,0
9020,0.506084251535262,1
9021,0.169517959750139,0
9022,0.366990512400725,0
9023,0.605118953979254,1
9024,0.292741610169756,0
9025,0.533068897900713,1
9026,0.520670445147122,1
9027,0.547316788823804,1
9028,0.702504865524167,1
9029,0.0983460724462852,0
9030,0.257221280950294,0
9031,0.223717589125606,0
9032,0.290876665438293,0
9033,0.127666006263825,0
9034,0.188355807169028,0
9035,0.525529936640477,1
9036,0.384821296883854,0
9037,0.571482574274555,1
9038,0.289894473466701,0
9039,0.389579477099244,0
9040,0.407416758550543,0
9041,0.483990131205224,0
9042,0.497974984177458,0
9043,0.69417567984971,1
9044,0.348354691277753,0
9045,0.302736746265832,0
9046,0.683302575137384,1
9047,0.220216723296971,0
9048,0.376614450688778,0
9049,0.641279875730905,1
9050,0.237998544930599,0
9051,0.793565476914921,1
9052,0.553110088443357,1
9053,0.527842042740163,1
9054,0.232103869534927,0
9055,0.40687546553494,0
9056,0.0945351363467398,0
9057,0.605771425844123,1
9058,0.702051086039328,1
9059,0.789865021066764,1
9060,0.543019581108675,1
9061,0.41735820548002,0
9062,0.28520646985224,0
9063,0.353222069261831,0
9064,0.434500152237815,0
9065,0.641716077910256,1
9066,0.279239077122306,0
9067,0.472762268153571,0
9068,0.209807208140387,0
9069,0.466056680785187,0
9070,0.619688963579102,1
9071,0.316777144454579,0
9072,0.258081880551823,0
9073,0.504931665970275,1
9074,0.536842338423244,1
9075,0.260966326712172,0
9076,0.312536769751049,0
9077,0.356051943149241,0
9078,0.690653678642393,1
9080,0.644898823442289,1
9081,0.426095128026855,0
9082,0.636940170594195,1
9083,0.350549402945676,0
9084,0.339587524907793,0
9085,0.323612071023582,0
9086,0.479612677964615,0
9087,0.566235840376637,1
9088,0.216527767340837,0
9089,0.345471366649609,0
9090,0.724767920489918,1
9091,0.317092848645921,0
9092,0.524693314449867,1
9093,0.311875844316745,0
9094,0.760441160644535,1
9095,0.493646760040498,0
9096,0.394880483086434,0
9097,0.648748208790762,1
9098,0.659323561085955,1
9099,0.307202673950238,0
9100,0.358656184039247,0
9101,0.404128262639418,0
9102,0.363881645555992,0
9103,0.548267954023711,1
9104,0.440576913918063,0
9105,0.493448949569485,0
9106,0.419312924619246,0
9107,0.377844803009035,0
9108,0.710477802178975,1
9109,0.241279439131868,0
9110,0.533941036003169,1
9111,0.576861495798758,1
9112,0.439473825250389,0
9113,0.88538001916381,1
9114,0.340451474998685,0
9115,0.267902872021369,0
9116,0.736183361367077,1
9117,0.159630061733571,0
9118,0.404233081706686,0
9119,0.658102568423437,1
9120,0.37397718869236,0
9121,0.323721607071259,0
9122,0.484954945992202,0
9123,0.172403208070274,0
9124,0.207276827824015,0
9125,0.830661648818447,1
9126,0.515600144212927,1
9127,0.353054565566455,0
9128,0.397530447008776,0
9129,0.59710453937776,1
9130,0.667541752035403,1
9131,0.333275622420216,0
9132,0.307056120942019,0
9133,0.696067612689533,1
9134,0.372530437142183,0
9135,0.542292017288386,1
9136,0.218491433536315,0
9137,0.505127733534773,1
9138,0.79302209670481,1
9139,0.617678164891572,1
9140,0.360935682600803,0
9141,0.373452182432079,0
9142,0.305941004077831,0
9143,0.458677237639892,0
9144,0.352999855095377,0
9145,0.440794139834009,0
9146,0.702381713029449,1
9147,0.230156157624751,0
9148,0.241959288565973,0
9149,0.471774446217636,0
9150,0.200525292309085,0
9151,0.17922387859837,0
9152,0.935785697559242,1
9153,0.260819971740299,0
9154,0.248741734595468,0
9155,0.217779266489884,0
9156,0.151273456657112,0
9157,0.650944990106242,1
9158,0.804758173624597,1
9159,0.301194617726213,0
9160,0.616944492604048,1
9161,0.308886048331812,0
9162,0.259595257042318,0
9163,0.537184310882271,1
9164,0.295985794371248,0
9165,0.455496067789726,0
9166,0.331784821294994,0
9167,0.428816305770049,0
9168,0.316330606189243,0
9169,0.234100774836105,0
9170,0.258276159117531,0
9171,0.763220419857022,1
9172,0.239620021785806,0
9173,0.244861899333478,0
9174,0.294604427026389,0
9175,0.404684808341455,0
9176,0.401141360380074,0
9177,0.825760988163827,1
9178,0.408536694499003,0
9179,0.327492059672231,0
9180,0.611765096092938,1
9181,0.311689386868227,0
9182,0.767925763699701,1
9184,0.194713979288135,0
9185,0.936909566590819,1
9186,0.392455472211425,0
9187,0.349877048893388,0
9188,0.675059918392628,1
9189,0.558219472643971,1
9190,0.185124043774969,0
9191,0.502299500142193,1
9192,0.313177634050581,0
9193,0.260810835220775,0
9194,0.58955237457088,1
9195,0.271808021108841,0
9196,0.72635613988303,1
9197,0.106456559860421,0
9198,0.516760516495839,1
9199,0.594994664341407,1
9200,0.461633707777319,0
9201,0.328306192298844,0
9202,0.196499528760998,0
9203,0.519573660549893,1
9205,0.492334904192805,0
9206,0.418066683906,0
9207,0.311045028092619,0
9208,0.421695255589628,0
9209,0.282990666061229,0
9210,0.497960650048842,0
9211,0.414174572433524,0
9212,0.306455868584882,0
9213,0.655846930549803,1
9214,0.515744572782134,1
9215,0.490336788286338,0
9216,0.336146697300931,0
9217,0.586143650456967,1
9218,0.477681322698018,0
9219,0.40942212193002,0
9220,0.663338047977418,1
9221,0.652059942703461,1
9222,0.796621251009989,1
9223,0.437942344697385,0
9224,0.834122562530298,1
9225,0.273900202596626,0
9226,0.331716267269801,0
9227,0.185626283577737,0
9228,0.537899697727893,1
9229,0.286676932120534,0
9230,0.373909923115559,0
9231,0.79555819475527,1
9232,0.596371182981014,1
9234,0.795244591532904,1
9235,0.507403362900227,1
9236,0.515371111218146,1
9237,0.469071531148342,0
9238,0.43489750131793,0
9239,0.317674335012363,0
9240,0.699678527761582,1
9241,0.564966745787661,1
9242,0.282618154355204,0
9243,0.663118099107133,1
9244,0.289493764899852,0
9245,0.342186966421205,0
9246,0.46763206896456,0
9247,0.644607130696517,1
9248,0.636479713903176,1
9249,0.756883117001092,1
9250,0.34729060023962,0
9251,0.292966099707799,0
9252,0.204317143269997,0
9253,0.311738914304939,0
9254,0.307321334798877,0
9255,0.678639756229246,1
9256,0.642459995106493,1
9257,0.293596513236088,0
9258,0.464109635760938,0
9259,0.313026564969355,0
9260,0.321276559843031,0
9261,0.639194761572682,1
9262,0.813831396266297,1
9263,0.578154895877045,1
9264,0.394538694273966,0
9265,0.735167809591734,1
9266,0.491518499770206,0
9267,0.350721982852981,0
9268,0.756320590100782,1
9269,0.913836433949339,1
9270,0.454708654985705,0
9271,0.456269375776586,0
9272,0.35803316886038,0
9273,0.225189678034525,0
9274,0.290363942517371,0
9275,0.778491828964394,1
9276,0.319503178460352,0
9277,0.423705170835279,0
9278,0.411946707605744,0
9279,0.165313568742024,0
9280,0.529546099055476,1
9281,0.608312694877344,1
9282,0.186888624244529,0
9283,0.493739874973708,0
9284,0.281711655315228,0
9285,0.325149681426833,0
9286,0.813357405071432,1
9287,0.24741460609593,0
9288,0.303370681079375,0
9290,0.807203229962349,1
9291,0.366706523228312,0
9292,0.16422335173079,0
9293,0.383752737287399,0
9294,0.329401491115028,0
9295,0.572038952672984,1
9296,0.705270704817157,1
9297,0.631056732656721,1
9298,0.285298724714512,0
9299,0.281329737988624,0
9300,0.479817677783675,0
9301,0.456828834775407,0
9302,0.3129613271003,0
9303,0.284354132182208,0
9304,0.820494593922372,1
9305,0.539544672522388,1
9306,0.649854393469084,1
9307,0.374440117481595,0
9308,0.757660337432533,1
9309,0.461266502416319,0
9311,0.320189800113488,0
9312,0.653377113914796,1
9313,0.464051981125685,0
9314,0.332803867607589,0
9315,0.512323301523297,1
9316,0.579929483846934,1
9317,0.296723467629753,0
9318,0.488562895166118,0
9319,0.653203707786082,1
9320,0.268682565040007,0
9321,0.654818744716986,1
9323,0.699773617816069,1
9324,0.953162891805423,1
9325,0.569178733925103,1
9326,0.851846146891603,1
9327,0.696273451807023,1
9328,0.777412629038244,1
9329,0.476164457959608,0
9330,0.64863026653804,1
9331,0.211151347723563,0
9332,0.286514669046396,0
9333,0.318808611759539,0
9334,0.388027795233365,0
9335,0.331376398131629,0
9336,0.382479296724616,0
9337,0.693620843831689,1
9338,0.312081524382337,0
9339,0.472973713876403,0
9340,0.241822451553029,0
9341,0.396735830664509,0
9342,0.516282650940766,1
9343,0.646716197565701,1
9344,0.4522666520877,0
9345,0.543791040713725,1
9346,0.390313601522054,0
9347,0.411609626086532,0
9348,0.288340504049579,0
9349,0.344012476619589,0
9350,0.830677948771444,1
9351,0.367012884988103,0
9352,0.419579484910262,0
9353,0.704434022327554,1
9354,0.812011824686188,1
9355,0.722814258620389,1
9356,0.303482357744268,0
9357,0.381217783131718,0
9358,0.68063468851038,1
9359,0.413699406323896,0
9360,0.309841021920272,0
9361,0.588409003106094,1
9362,0.543244935126621,1
9363,0.917817079589282,1
9364,0.322897477821081,0
9365,0.789740757241521,1
9366,0.648446885555636,1
9367,0.241250653297661,0
9368,0.318989549938529,0
9369,0.485915391357488,0
9370,0.47995128190586,0
9371,0.612862968578263,1
9372,0.69265936639931,1
9373,0.395165317007989,0
9374,0.224441818517365,0
9375,0.757566119653984,1
9376,0.316063362421908,0
9377,0.717455383869153,1
9378,0.359933012041044,0
9379,0.266612119755429,0
9380,0.473279712255166,0
9381,0.22739895555752,0
9382,0.440876890018063,0
9383,0.260455865984194,0
9384,0.273498377938881,0
9385,0.19439334397207,0
9386,0.239184949606337,0
9387,0.526956978595086,1
9388,0.557786253437498,1
9389,0.334808718014241,0
9390,0.260785578036624,0
9391,0.521072788658558,1
9392,0.58511448499026,1
9393,0.367798549792911,0
9394,0.479992821030367,0
9395,0.373138554381375,0
9396,0.470297679057627,0
9397,0.239980752453077,0
9398,0.248077349895575,0
9399,0.481630839255931,0
9400,0.255099152834892,0
9401,0.250779713708235,0
9402,0.578396465131432,1
9403,0.481467855096666,0
9404,0.357244803267708,0
9405,0.621095424444862,1
9406,0.440570927529836,0
9407,0.53036465863729,1
9408,0.481788902238167,0
9409,0.286867998577587,0
9410,0.454897941014049,0
9411,0.534498560526585,1
9412,0.591060513400241,1
9413,0.505485308246696,1
9414,0.760324002899554,1
9415,0.405626076948626,0
9416,0.283413972052422,0
9417,0.595963881618394,1
9418,0.39711829069509,0
9419,0.550451590460237,1
9420,0.559015129223715,1
9421,0.787156407951381,1
9422,0.58994055720805,1
9423,0.820963704099601,1
9424,0.421954738384961,0
9425,0.285467375992068,0
9426,0.590645928926708,1
9427,0.443105162442228,0
9428,0.247458918701583,0
9429,0.328632498651896,0
9430,0.718895015146804,1
9431,0.434878688715983,0
9432,0.901072720454854,1
9433,0.843292911557798,1
9434,0.326492695161714,0
9435,0.301609992798596,0
9436,0.43374447948656,0
9437,0.565476541959819,1
9438,0.318630583468756,0
9439,0.529843492303443,1
9440,0.479873499470555,0
9441,0.526032596294682,1
9442,0.409181845554015,0
9443,0.531548006341835,1
9444,0.697562834215113,1
9445,0.418544304885478,0
9446,0.30277328163184,0
9447,0.214491727330377,0
9448,0.227316180991065,0
9449,0.592597209667039,1
9450,0.261622152634129,0
9451,0.703521596336644,1
9452,0.446804384104814,0
9453,0.76096709915665,1
9454,0.417331508750548,0
9455,0.122209995793867,0
9456,0.610495648661991,1
9457,0.777967320807302,1
9458,0.409339821568615,0
9459,0.791836966489267,1
9460,0.652103726118077,1
9461,0.451757939373593,0
9462,0.677012352522495,1
9463,0.529949894503239,1
9464,0.306128112764855,0
9465,0.775195731255623,1
9466,0.843487612694941,1
9467,0.175782297523691,0
9469,0.137014821611887,0
9470,0.383957921972226,0
9471,0.213095449694857,0
9472,0.599711102511907,1
9473,0.77270477048856,1
9474,0.201814997885962,0
9475,0.4937012031658,0
9476,0.519441192651529,1
9477,0.229201657570724,0
9478,0.557438456197056,1
9479,0.504594532221983,1
9480,0.180508444604074,0
9481,0.490034967432923,0
9482,0.697457553196292,1
9483,0.380787892284508,0
9484,0.768455659221552,1
9485,0.467714422454056,0
9486,0.43219249769431,0
9487,0.590532245239676,1
9488,0.53022955062112,1
9489,0.312489190496369,0
9490,0.229902606592877,0
9491,0.511704393274153,1
9492,0.721186050097953,1
9493,0.848485273264559,1
9494,0.161167258825347,0
9495,0.439635863667057,0
9496,0.478729779165214,0
9497,0.531006977346203,1
9498,0.484728431422057,0
9499,0.321903540788845,0
9500,0.252992892773006,0
9501,0.374387222607759,0
9502,0.628884688738732,1
9503,0.379386085807986,0
9504,0.169377885259917,0
9505,0.572534632755185,1
9506,0.78763262371518,1
9507,0.511318071531511,1
9508,0.297992010417769,0
9509,0.236164069942349,0
9510,0.63511519475795,1
9511,0.322071075642915,0
9512,0.783302202076446,1
9513,0.442838446985567,0
9514,0.461933174898019,0
9515,0.300014985275381,0
9516,0.210925363621211,0
9517,0.677112990328702,1
9518,0.555891648879621,1
9519,0.323533634290427,0
9520,0.706629696664208,1
9521,0.667236215938045,1
9522,0.474269044106257,0
9523,0.806434730408209,1
9524,0.342094457407445,0
9525,0.631157176404643,1
9526,0.595165499245029,1
9527,0.410354725966982,0
9528,0.313405401107669,0
9529,0.42910884425716,0
9530,0.282761630059088,0
9531,0.749347743076177,1
9532,0.285256455587091,0
9533,0.392298775926448,0
9534,0.576689569511261,1
9535,0.213661340911538,0
9536,0.275883114472597,0
9537,0.390346298963084,0
9538,0.890278958083375,1
9539,0.799542461381917,1
9540,0.654470977833364,1
9541,0.630282660595623,1
9542,0.652593950983468,1
9543,0.72593023730619,1
9544,0.00252178214263706,0
9545,0.361847069722083,0
9546,0.434437221074477,0
9547,0.14601566258443,0
9548,0.237730711078658,0
9549,0.387180193628461,0
9550,0.273389083954954,0
9551,0.712795476643051,1
9552,0.538219614542509,1
9553,0.447928618914732,0
9554,0.501112159041925,1
9555,0.737183275880946,1
9556,0.742483630969485,1
9557,0.294816615895152,0
9558,0.463114944495009,0
9559,0.733512494748166,1
9560,0.291728520111292,0
9561,0.48165677016222,0
9562,0.475799218355337,0
9563,0.813313033888911,1
9564,0.599826314918822,1
9565,0.391487666514724,0
9566,0.238624681622183,0
9567,0.481651875821838,0
9568,0.8480901801471,1
9569,0.708749830900989,1
9570,0.243940346971814,0
9571,0.44454457518148,0
9572,0.401486245209056,0
9574,0.536347946813344,1
9575,0.693676513580336,1
9576,0.355358697412681,0
9577,0.234114564179739,0
9578,0.688943678961608,1
9579,0.324585023498966,0
9580,0.376191226449113,0
9581,0.555717833656008,1
9582,0.64988442490945,1
9583,0.551615055330444,1
9585,0.580964634289472,1
9586,0.131530878166489,0
9587,0.528179627675514,1
9588,0.187649792877275,0
9589,0.193200419732964,0
9590,0.495449560176155,0
9591,0.277886624147002,0
9592,0.227089172884794,0
9593,0.628523730321232,1
9594,0.495108746473517,0
9595,0.505219735568357,1
9596,0.397735145633069,0
9597,0.402084794204878,0
9598,0.443042103916576,0
9599,0.470279687913245,0
9600,0.234526919109515,0
9601,0.46639142269817,0
9603,0.346789599921497,0
9604,0.571141831936213,1
9605,0.470593005970304,0
9606,0.290952529401965,0
9607,0.182600495344562,0
9608,0.285040777757409,0
9609,0.444063240172956,0
9610,0.732949985470473,1
9611,0.366147640290106,0
9612,0.60315982600057,1
9613,0.329808832823479,0
9614,0.681903663826369,1
9615,0.408539902110064,0
9616,0.634786007017111,1
9617,0.437722104590811,0
9618,0.454233602797977,0
9619,0.442187361451305,0
9620,0.654353726389787,1
9621,0.665969587962022,1
9622,0.585398796829769,1
9623,0.425261179549272,0
9624,0.488450003631076,0
9625,0.328484965003423,0
9626,0.500883057928121,1
9627,0.493133354047741,0
9628,0.884861774256697,1
9629,0.49513242539244,0
9630,0.180109093310052,0
9631,0.471650091257913,0
9632,0.444177937090115,0
9633,0.439691743863727,0
9634,0.278034269885501,0
9635,0.551621881756698,1
9636,0.578672146994594,1
9637,0.309545439409604,0
9638,0.54665416515564,1
9639,0.614614535608113,1
9640,0.542546077205029,1
9641,0.404711845635716,0
9642,0.388939639926077,0
9643,0.441515005696918,0
9644,0.59368675639064,1
9645,0.470918348680225,0
9646,0.199065421186814,0
9647,0.226142859587321,0
9648,0.21028673262999,0
9649,0.720816690363288,1
9650,0.576076724993747,1
9651,0.672365157953794,1
9652,0.83629243426379,1
9653,0.286600814248632,0
9654,0.654074363538583,1
9655,0.299859947034474,0
9656,0.839007698290222,1
9657,0.426200835960035,0
9658,0.246430181759341,0
9659,0.398502203595764,0
9660,0.4987703628223,0
9661,0.668432382928238,1
9662,0.675577354189115,1
9663,0.464519087661168,0
9664,0.403347266838116,0
9666,0.753065033711003,1
9667,0.223697128538862,0
9668,0.664430151918479,1
9669,0.82846531879129,1
9670,0.371331581764981,0
9671,0.679100108755008,1
9672,0.769574358561561,1
9673,0.678041378245573,1
9674,0.837954308636964,1
9675,0.624951249870736,1
9676,0.2193005421507,0
9677,0.386872767148429,0
9678,0.348817969389367,0
9679,0.615815039954069,1
9680,0.321418912173537,0
9681,0.382281927403195,0
9682,0.760532066409207,1
9683,0.315674971129939,0
9684,0.401558669664087,0
9685,0.237582036464816,0
9686,0.444656082583062,0
9687,0.651094510989326,1
9688,0.514793870238806,1
9689,0.622977653511015,1
9690,0.215387295745261,0
9691,0.507965422961325,1
9692,0.349893808326061,0
9693,0.611855350722167,1
9694,0.70141461610035,1
9695,0.196354964468393,0
9696,0.535328382534594,1
9697,0.770071526148439,1
9698,0.303387007749664,0
9699,0.163050192407814,0
9700,0.446939326611196,0
9701,0.227603272504689,0
9702,0.500096870528945,1
9703,0.299665430527688,0
9704,0.456244200970301,0
9705,0.61432358422256,1
9706,0.584745199174796,1
9707,0.468259262029982,0
9708,0.819923802387648,1
9709,0.49825886391422,0
9710,0.329843343801834,0
9711,0.543982500394588,1
9712,0.145544787716416,0
9713,0.304689893643608,0
9714,0.540498943910524,1
9715,0.456995676208627,0
9716,0.415197360960559,0
9717,0.144701712929394,0
9718,0.316632662489285,0
9719,0.267985889382653,0
9720,0.657424574674677,1
9721,0.333355838511569,0
9722,0.259426548068912,0
9723,0.199934260376782,0
9724,0.571705269834787,1
9725,0.269930906564269,0
9726,0.44328366169608,0
9727,0.151535508039816,0
9728,0.610842411897629,1
9729,0.3646262159503,0
9730,0.231503691974583,0
9731,0.64595577816028,1
9732,0.584372032315195,1
9733,0.845758231613876,1
9734,0.637125387661004,1
9735,0.289889925930797,0
9736,0.556710616312515,1
9737,0.310562330413562,0
9738,0.499618802592585,0
9739,0.428553337959743,0
9740,0.606235728269327,1
9741,0.774117937149603,1
9742,0.420695211257976,0
9743,0.177035227381989,0
9744,0.247268721456973,0
9745,0.442525299135922,0
9746,0.313056332129784,0
9747,0.635938400384431,1
9748,0.302745072632665,0
